ID1,ID2
422,157
1394,253
991,277
1206,202
655,99
875,102
1558,132
1778,135
33,52
828,286
951,97
1909,66
142,224
739,214
1248,91
945,282
683,282
494,117
664,40
1247,95
1775,251
540,4
1049,110
1417,277
88,109
1956,262
170,178
1116,285
1694,33
1257,32
857,61
1586,207
1245,143
581,163
801,166
1057,92
754,54
129,2
368,284
21,176
301,230
1784,47
650,118
1192,172
359,171
1085,46
61,248
190,133
465,72
1356,280
1483,92
817,2
1923,98
789,169
1064,108
21,68
172,200
884,177
1856,44
1104,180
667,179
37,12
1599,159
1552,47
1731,278
1134,59
979,185
1978,155
1997,168
1252,51
173,21
701,177
1293,52
164,201
1895,157
1108,6
1481,288
326,236
1296,242
1860,284
1626,117
1893,232
523,255
1120,16
1381,286
1252,172
1455,6
1323,52
543,126
14,270
955,70
1679,101
127,147
710,239
913,73
580,129
1647,68
1793,122
1779,224
1691,111
1517,187
20,206
636,209
923,239
6,42
185,273
1976,243
735,188
501,21
793,129
757,206
765,30
1959,47
1522,9
797,248
1353,237
723,70
398,273
1374,296
1382,120
1112,259
1850,225
1924,174
152,217
1299,122
1514,10
77,43
927,250
719,35
1973,66
1628,297
1769,7
525,206
1177,132
1994,125
739,135
1207,11
1685,13
724,271
402,220
966,33
1017,264
924,36
934,266
1396,31
422,91
1597,21
1450,267
605,212
603,102
396,38
1334,92
1227,195
1783,184
1098,81
1595,133
1681,136
795,43
1066,277
1845,244
255,35
381,174
670,48
1239,205
1528,79
991,103
1803,18
1522,264
1117,215
332,174
973,207
758,282
1410,208
1685,147
1991,190
889,213
1701,91
875,49
861,114
1576,96
1340,85
1727,265
882,173
764,154
609,280
1091,54
1385,272
1710,32
58,177
801,221
961,210
713,108
1692,163
1998,206
1084,280
1056,218
789,103
156,190
1270,147
1380,278
241,5
1743,101
359,226
1426,165
438,290
42,290
643,170
421,57
944,98
1928,268
412,8
1650,31
1247,284
309,1
1742,263
754,122
988,60
69,19
377,135
248,250
1254,179
877,229
118,140
1546,58
1009,119
1136,160
236,132
525,6
1972,166
865,111
1259,230
1245,103
185,86
1305,117
1437,273
1759,58
1106,173
46,193
1733,271
747,240
544,140
1196,66
134,242
122,151
81,150
1509,297
120,78
1536,171
1030,299
1381,233
962,249
1649,169
1594,233
367,76
69,153
430,132
1156,7
913,20
1166,200
1689,241
1904,166
11,148
797,74
907,205
103,151
1066,198
1019,123
1327,10
716,85
1143,189
513,22
110,46
1638,131
1285,13
886,267
1744,298
742,259
1568,72
520,146
1045,31
1806,129
617,264
1589,131
188,87
1413,134
620,269
749,154
688,144
1753,239
922,82
297,259
108,94
1216,34
1637,293
916,267
547,141
1870,6
469,221
1663,201
1790,242
1729,3
1404,206
867,267
908,39
1503,185
892,31
314,54
429,41
1912,124
1769,75
373,109
1111,75
4,279
628,106
1211,198
1491,252
572,211
1706,140
1623,142
38,277
1474,19
1188,150
54,221
1873,24
1014,263
554,278
628,227
573,291
1977,81
1555,92
1008,219
856,91
493,39
1645,22
1144,265
98,183
822,214
271,111
577,117
1278,201
447,44
1375,282
1098,270
363,50
542,52
327,127
1648,148
1097,274
1171,223
679,286
51,192
156,245
436,299
1377,99
852,214
1234,279
535,278
521,114
942,107
947,222
1329,287
1833,86
498,130
644,184
1819,151
1888,22
1576,164
454,289
1125,228
1736,153
748,278
1092,51
1923,208
664,284
229,63
845,66
798,220
1213,233
1643,46
32,192
981,112
1872,283
34,238
631,228
870,244
1467,234
70,191
1162,123
1249,277
382,197
13,71
1312,67
814,56
1481,290
1388,62
428,20
1162,244
1566,105
518,179
377,203
1134,182
1404,6
1643,288
1725,98
1166,134
1816,216
1964,114
1119,59
338,248
902,61
888,126
906,180
543,128
120,25
1616,47
1795,49
895,21
270,198
1321,129
1510,65
1637,106
154,23
1191,19
1760,176
392,80
626,247
1034,72
1705,11
1149,59
1149,288
1906,1
180,197
571,82
1341,229
1332,180
127,41
825,83
1716,291
1320,291
453,211
1793,245
571,203
918,247
1790,176
515,271
496,29
802,72
1908,168
1726,191
707,212
108,149
1348,245
1255,17
1260,132
1406,186
1609,20
29,270
1397,137
1309,24
216,96
376,85
1281,191
744,215
785,24
1151,81
292,91
1216,210
1123,19
203,278
318,265
304,101
290,166
1212,212
1683,63
1586,130
1178,76
1054,269
424,102
966,156
1986,249
181,115
649,220
79,104
469,289
871,40
31,292
394,115
975,97
1035,148
1761,23
1081,264
1200,215
1544,25
737,225
1301,267
1681,259
1474,195
1460,31
706,94
40,233
981,33
1578,23
348,120
1627,144
94,240
1002,92
892,220
1800,72
1590,262
704,169
1970,254
1130,277
1749,26
445,174
505,225
935,38
343,163
1377,154
1155,41
169,10
1953,21
1652,93
348,241
857,118
810,272
1481,211
903,234
667,223
1962,255
1354,106
299,241
1722,44
1326,44
679,233
577,185
1881,37
1074,237
535,225
345,64
1893,47
1716,91
1446,230
68,200
1960,222
1311,42
306,257
1030,288
1773,103
1745,270
248,252
1458,213
1402,281
301,300
750,126
1856,222
796,242
1561,45
1902,109
50,129
1162,70
1698,50
1899,40
1488,240
583,134
1763,179
51,273
949,191
599,78
530,244
874,17
1534,63
1305,240
615,22
1365,291
680,188
1814,117
1110,1
430,242
1524,284
1027,3
206,268
1073,119
1293,122
1917,215
272,70
828,22
1325,74
139,214
469,89
1124,286
196,196
707,146
633,197
589,127
71,201
814,245
1149,235
1020,84
689,250
1165,179
1748,5
1316,119
994,68
27,279
261,217
407,271
520,148
167,30
828,264
828,35
1378,179
1787,118
1080,256
1336,182
1207,297
1272,197
191,94
1963,51
977,249
490,161
314,164
300,266
1697,80
649,154
795,208
217,268
547,143
1662,59
1292,31
593,30
1157,72
1429,265
945,152
191,215
1875,59
1646,236
1486,18
1090,18
1095,96
1255,85
919,136
1645,11
896,152
235,177
31,118
383,277
121,48
1375,271
299,54
1928,191
156,5
563,100
1858,132
1555,94
1990,22
350,221
167,285
542,162
1273,152
63,164
1169,31
1551,96
40,180
241,170
530,44
1902,30
1067,168
1846,135
1791,199
574,6
1174,267
1053,206
287,178
884,168
1374,32
1990,35
1654,86
1384,225
264,194
1310,276
303,122
74,299
1846,256
308,237
1423,153
368,288
5,199
808,294
756,104
1633,148
549,299
315,132
1536,215
1696,204
328,71
201,232
1037,238
1386,163
717,4
139,27
20,76
1856,48
722,119
1773,279
460,119
1948,280
1645,279
960,176
872,292
528,253
930,233
145,192
816,131
1881,226
1136,109
1592,123
1251,59
1779,215
860,174
425,17
731,60
645,20
587,15
1110,56
647,66
1115,171
1538,8
1524,110
550,133
132,145
1133,188
393,186
1045,75
1210,179
291,138
538,15
1966,162
1658,46
925,195
386,146
1860,180
999,80
1730,299
1210,300
277,95
860,187
1034,74
1531,126
1006,241
1309,13
785,13
1855,186
1679,226
110,103
55,167
154,146
1260,242
217,202
640,268
406,101
1144,67
1323,69
841,29
1961,60
120,269
1154,260
1718,73
1327,188
1836,294
1294,11
1005,137
1313,24
1184,139
36,275
1973,299
961,67
1577,70
176,26
608,208
938,83
291,272
1989,243
929,263
313,31
203,159
629,267
235,111
1193,80
18,113
45,216
205,205
515,165
1206,19
485,259
600,209
880,263
1214,139
1866,65
1857,245
1246,91
676,204
1199,16
748,80
1782,71
115,167
1209,209
376,208
183,42
202,55
785,147
1352,194
1068,206
1109,207
383,103
295,219
406,235
390,227
783,158
475,42
1072,32
1770,74
1324,253
1291,76
1585,28
1681,261
225,281
560,271
1257,199
799,287
1900,76
1859,38
1958,246
991,228
1151,217
722,40
671,223
74,4
951,277
1304,166
963,102
1261,210
1715,151
1011,35
1701,216
1990,90
1800,195
570,292
966,292
396,176
1483,259
960,218
1400,224
1166,57
1763,47
352,69
1840,267
310,72
752,225
1363,113
912,177
1416,205
521,292
72,200
1825,144
172,138
433,179
824,64
400,2
1057,272
419,15
1673,275
1057,43
699,69
1368,164
454,238
60,82
338,292
1064,167
305,115
1551,285
1155,56
934,57
361,195
70,248
1566,270
1767,31
1316,95
1147,57
830,121
1895,216
1881,281
1256,229
1953,157
1686,42
1421,296
1529,95
39,265
106,26
735,5
1524,165
1252,231
1807,224
1975,37
323,145
1617,63
20,144
455,72
1690,53
152,34
1943,233
647,242
1547,4
182,142
1505,7
1307,288
605,16
1381,237
1452,117
1223,294
1760,233
524,27
1520,288
1869,176
1473,176
105,80
471,137
908,138
1646,104
911,180
1026,130
888,196
1796,48
833,260
392,29
1787,228
1892,281
1276,12
1529,229
1873,2
791,263
395,34
832,35
1723,243
1033,25
441,150
78,98
1776,69
163,142
1494,127
1614,192
1600,294
962,266
874,153
1345,4
1801,18
216,153
1804,289
1410,133
1382,300
1322,20
389,81
1473,189
31,107
1096,202
251,147
1230,202
140,50
1750,174
198,220
401,91
79,40
1507,187
762,33
1144,135
1653,241
280,30
1176,87
992,266
1809,259
1005,205
642,153
683,154
91,279
977,143
1109,262
186,287
234,35
82,166
1625,300
381,233
329,43
1836,254
1278,192
581,264
919,259
1067,157
360,295
1051,149
987,164
1639,90
1289,206
1812,18
637,51
1275,42
573,295
1789,263
576,41
350,223
74,59
1246,280
1662,195
528,229
1032,28
1078,144
882,232
1262,224
885,274
1055,160
1919,265
1363,276
241,172
1872,153
1548,29
144,10
1236,208
1375,286
1442,47
294,183
1254,225
784,47
1661,91
1504,144
1275,284
823,160
787,237
231,19
229,175
652,278
1351,50
234,290
308,239
74,72
1335,42
979,178
762,180
1763,223
1092,55
71,3
1826,279
1044,280
1337,7
858,9
1694,281
627,113
1210,168
1485,107
1719,45
48,140
937,9
400,70
331,199
1318,115
1156,53
113,13
1763,236
594,20
1344,289
1612,40
29,19
846,12
1856,171
92,75
1721,212
1401,5
1869,110
284,16
853,136
1973,167
1073,176
1219,230
1862,107
1793,236
222,40
904,74
1077,2
1133,82
1494,61
1339,187
1936,177
365,210
1117,74
1498,180
698,127
1341,233
837,205
1704,56
1165,7
1688,11
554,82
1707,61
1519,239
628,31
719,149
834,136
1225,21
1285,72
490,97
1651,129
1582,295
1315,180
1563,16
952,128
43,51
1135,249
1818,242
288,84
1377,11
697,23
119,46
1619,298
719,270
471,205
383,92
11,220
1045,211
1824,178
1956,68
103,223
1579,118
156,49
1157,129
1496,83
1685,19
1683,175
1845,8
1583,237
12,41
1637,244
704,39
1581,83
841,273
82,221
1639,253
1785,78
1845,129
670,162
1715,19
1968,199
1090,196
1706,199
993,263
107,170
1791,14
968,206
1479,156
1331,29
1845,250
711,284
1220,198
1977,140
1338,153
861,228
713,101
350,49
80,188
248,1
1084,273
506,296
468,41
1736,199
1496,217
1867,130
174,237
42,283
405,106
157,4
303,58
1213,279
68,191
1311,33
444,182
1361,150
1071,51
1131,102
1021,230
840,155
162,240
1934,197
537,117
882,300
445,299
1923,38
238,235
1532,153
137,183
558,176
324,238
1201,282
521,294
824,66
1333,172
1071,172
1888,202
284,58
451,235
666,123
1015,48
578,10
437,71
32,251
255,296
1941,213
1925,205
777,112
69,25
1527,280
1238,177
1661,280
104,248
76,149
1633,218
700,13
1897,227
1231,174
1976,291
1721,38
1767,154
229,135
1136,287
1103,110
1485,175
1430,239
1292,9
1691,280
1457,113
1286,231
1501,119
876,67
1082,172
55,103
1954,101
1128,59
302,209
751,72
1425,245
1471,132
290,91
1443,70
1061,5
1066,83
1836,1
688,137
110,160
932,268
1711,235
1931,238
1994,294
1309,191
194,275
629,203
899,27
1066,204
1193,16
1179,81
334,26
931,16
779,147
994,72
672,21
961,124
677,136
1329,25
1246,27
57,162
695,153
392,152
552,104
1190,132
371,29
482,274
119,222
535,137
609,86
347,86
1734,195
1486,130
297,265
1049,92
429,155
1884,176
1581,138
376,265
1840,69
1914,18
477,51
1991,238
1757,71
494,220
554,271
91,281
1544,192
1255,89
1304,210
533,104
968,261
1042,210
1157,197
1386,20
274,109
1844,80
1789,144
1412,194
42,217
713,156
336,169
1241,275
102,2
396,220
281,4
1153,199
281,233
542,274
1062,44
850,161
1051,151
643,97
1593,205
299,287
1215,259
255,217
1344,144
389,217
1468,210
125,107
1916,77
686,174
1926,270
33,289
336,61
1227,269
396,112
690,293
1092,44
555,105
1298,149
1647,37
1941,26
1550,104
801,282
1203,33
859,223
1736,267
743,277
349,121
46,120
1777,39
63,289
775,229
1009,167
558,231
1980,75
282,67
1333,227
1467,227
1374,36
1687,267
382,190
1235,106
113,2
1064,224
701,172
453,70
893,113
750,293
34,123
199,190
1319,221
708,67
749,68
735,170
405,295
928,70
1010,109
1524,101
638,8
1455,1
25,10
687,129
1017,4
1804,91
1291,280
620,75
735,62
988,242
694,24
578,78
1913,34
1120,132
1376,58
1422,174
897,60
1238,124
1320,163
1334,61
332,22
318,124
409,242
1878,161
212,142
647,299
1913,155
1582,284
1348,117
1513,184
864,4
1397,238
1237,20
404,19
629,137
1663,128
648,150
730,189
515,264
885,63
936,65
1811,228
1403,174
591,30
663,135
1783,166
1747,243
575,22
828,202
929,25
1975,107
1276,69
381,156
174,92
1024,262
721,261
499,148
1679,230
108,263
1720,231
1321,256
1926,70
1656,246
1177,248
1306,133
1989,126
790,216
1588,196
1586,123
1491,300
1095,34
1255,23
1678,126
971,264
1012,36
1306,254
984,203
748,192
258,99
1928,8
1699,185
785,259
31,285
1454,88
1789,78
1365,16
1833,121
402,228
190,49
33,102
1012,157
167,102
354,157
1084,33
1639,255
366,167
58,51
507,106
834,272
405,95
1824,193
1970,247
1395,16
676,100
1801,209
1069,31
1435,88
1710,27
347,275
361,173
1930,30
856,152
1324,257
1888,70
121,228
1874,135
1796,252
164,9
150,111
269,62
1840,29
1812,196
1941,81
502,4
359,221
364,299
653,173
1701,99
1847,153
1888,191
364,70
1370,265
1035,275
171,170
468,164
951,281
1455,43
1749,261
1749,32
1895,86
1243,160
558,57
329,234
549,237
34,57
1636,91
1842,196
345,178
1029,56
69,14
468,285
757,122
858,174
1763,280
1747,43
544,243
1922,44
733,179
81,253
1536,274
1529,86
1333,174
1902,102
261,76
1661,161
527,195
995,300
1999,156
543,176
1175,123
289,30
1073,112
1381,228
1871,92
797,177
1747,285
1050,128
1232,105
1036,230
1536,287
428,81
1415,226
1957,280
735,238
1538,296
504,76
622,297
118,269
1406,113
1517,129
1818,57
328,264
992,15
730,244
1515,56
340,89
1589,5
1318,185
1445,226
1624,228
490,33
1885,232
1871,105
1642,245
1408,78
728,90
1815,173
1130,70
1290,59
323,270
918,187
596,136
615,149
463,21
804,85
895,203
1440,3
1982,57
443,79
214,219
718,18
1609,189
1829,229
277,275
1975,283
1204,140
610,192
307,154
978,93
964,195
1454,22
325,208
1278,62
471,262
1725,293
1579,175
579,209
656,200
174,160
480,203
1921,60
314,170
80,3
1535,253
561,47
1989,194
1452,255
679,268
1771,237
1671,299
1611,19
471,275
806,265
1095,102
1778,132
914,27
993,91
1662,186
225,219
1942,240
1458,127
197,120
1303,253
1396,215
466,281
144,230
278,230
1731,141
1153,201
729,102
1493,269
206,61
808,166
1116,282
752,271
95,1
1053,199
1971,15
815,61
686,176
1618,156
1874,82
1254,108
1092,46
1152,97
1028,290
604,228
26,251
824,231
857,179
153,63
172,76
1828,87
1841,26
1791,205
333,115
1923,95
481,13
1969,211
766,182
1820,88
1454,290
1636,267
939,110
488,174
1553,269
548,188
1613,283
1805,224
14,25
1166,237
613,290
731,282
1737,211
1842,264
782,247
708,69
1024,9
1624,41
622,2
797,3
1237,9
1094,226
120,249
185,149
1566,221
1010,232
1189,234
1679,98
1513,294
1807,283
1425,181
1017,127
1760,171
700,191
1966,276
106,206
1966,47
1341,224
837,196
513,72
1299,227
1533,165
1161,293
25,254
1081,4
1623,58
1614,238
1581,61
1163,73
934,250
1438,12
1383,76
1355,243
1207,116
758,24
92,200
18,214
59,23
582,27
790,205
1297,9
746,135
302,158
1931,295
1103,180
695,89
1507,4
1760,184
904,199
496,145
1528,63
1836,179
788,253
12,32
292,86
512,89
2000,287
1026,81
520,209
1199,9
1882,2
271,148
1565,66
101,225
1303,66
133,214
1253,245
931,194
1261,69
633,271
1780,139
792,264
594,279
850,205
354,38
1482,189
1005,264
1495,128
917,151
1655,80
807,279
829,38
1324,17
1384,31
1907,72
1797,200
602,261
506,287
280,210
560,35
486,49
362,279
1074,219
1683,71
293,179
1192,211
1756,24
1921,128
451,213
1389,267
88,161
1172,269
299,115
604,162
408,287
114,69
301,161
254,49
1283,221
551,272
584,220
1585,34
382,234
935,154
1661,29
1083,52
1633,196
866,54
1454,224
1888,193
47,136
1134,219
878,293
509,167
891,232
1488,222
1634,47
1710,271
1784,220
1402,155
1930,274
1145,233
644,247
418,170
578,122
1395,152
1469,101
435,73
352,75
236,129
764,285
805,286
62,13
571,119
1231,165
964,50
1134,232
430,116
330,178
1913,199
638,65
1615,276
1945,151
608,122
1136,278
136,83
1939,107
846,179
750,242
906,230
717,65
1751,56
1052,284
1622,171
279,68
50,245
1693,51
1508,271
622,178
429,12
1205,233
1408,67
816,192
1485,287
626,68
767,7
717,186
1704,102
1217,243
1996,210
694,202
1720,46
11,145
1513,241
709,187
520,22
833,253
1364,118
1438,67
1617,298
598,90
1415,120
950,249
1850,48
532,261
91,30
36,94
614,71
8,261
894,125
402,151
1811,56
1783,223
1098,120
621,195
1003,31
390,33
1300,254
1429,139
441,264
1690,180
1924,118
1091,80
1024,90
3,38
204,28
591,208
140,43
1260,74
676,23
1771,226
1803,178
1285,252
977,136
655,85
1142,203
1623,247
1912,121
360,167
1989,75
211,44
1868,14
1565,13
491,98
1127,16
1776,196
664,26
1495,183
1151,144
1459,260
158,154
787,96
369,108
1241,37
575,213
725,157
986,198
1380,88
1803,191
1877,140
567,214
856,88
162,165
649,283
1375,158
220,106
817,96
1199,198
1419,201
1405,266
82,172
1919,258
169,60
348,291
1289,91
1308,104
1435,145
26,240
1944,22
1090,147
424,286
498,235
1585,89
625,47
1349,78
1475,217
234,162
1456,204
1273,268
1125,104
385,294
970,230
1171,220
1155,212
439,42
1669,204
1567,156
1555,102
326,101
138,50
955,43
690,297
1271,279
1009,50
1955,194
1914,156
1710,97
1536,210
1985,36
273,130
923,212
212,120
391,122
412,181
1444,99
1564,164
1839,103
1770,269
703,64
1162,120
157,76
435,20
932,72
1367,229
151,261
249,15
1209,57
268,28
1462,274
1809,52
97,146
312,71
418,238
900,241
592,125
1871,149
1876,227
682,18
1406,49
1210,174
1485,113
1122,61
800,10
249,136
469,139
124,141
325,131
182,82
2000,155
1711,52
1656,116
1642,181
508,252
687,254
795,16
425,254
1760,173
1994,111
1980,213
1498,173
1401,240
1010,126
889,65
1357,170
41,264
397,128
316,203
1489,60
1389,122
809,72
1903,114
693,126
1801,66
230,136
1377,4
1630,184
307,90
799,27
529,203
1239,299
1575,285
1216,86
1087,201
1940,117
1040,126
1604,168
1081,127
878,27
1714,299
1989,238
1755,71
896,81
533,29
1598,124
1487,293
1651,135
1392,140
1942,55
417,204
1176,27
1468,135
1602,135
1743,74
1514,22
600,96
1761,128
1283,89
479,35
1558,65
1866,181
765,163
1181,78
267,152
1111,248
1157,135
1047,263
1396,151
1542,205
1963,235
1384,262
1236,135
732,107
267,273
993,148
107,55
1653,194
183,279
549,107
287,107
975,215
551,153
1659,93
1065,145
1018,33
844,146
266,169
211,233
1238,36
775,46
764,153
315,61
461,115
639,158
900,162
798,151
349,59
627,40
833,108
1430,98
241,233
1275,224
1402,36
70,122
722,48
386,62
854,167
23,10
437,293
248,128
233,5
1821,141
733,291
1330,281
1691,31
884,231
1677,96
1071,286
1575,85
548,16
842,234
1613,111
928,8
358,121
275,123
913,114
467,293
888,57
1022,286
1485,47
122,258
1536,278
1228,162
920,9
309,121
273,198
1379,294
1957,42
1038,1
1814,222
1561,42
143,88
999,9
1816,268
335,29
217,239
934,294
1994,45
478,14
1751,287
1825,273
684,119
1448,286
1608,275
111,257
983,186
1491,104
944,231
751,65
1656,171
379,193
723,3
1848,112
929,71
1920,217
1237,187
411,145
1108,73
1677,230
1300,243
1124,283
1198,232
1313,182
1927,112
1827,174
1081,61
1797,2
1642,128
1614,295
943,127
681,127
1190,233
1,102
899,20
1671,48
496,81
334,19
716,84
702,186
1211,63
1894,56
1087,256
1508,286
1403,4
1070,23
1410,128
1047,76
1341,294
1644,66
716,205
1091,82
1486,123
1164,72
1926,129
162,33
1494,243
1549,179
811,213
1292,257
676,25
1672,249
376,258
1482,125
563,84
100,94
1132,241
554,35
1026,259
892,30
1301,198
19,105
1070,36
945,270
320,218
554,156
22,295
70,43
889,146
672,148
121,274
451,149
1241,39
1535,257
104,41
1188,149
274,223
618,33
926,149
764,87
1724,129
246,161
1407,193
1159,91
1278,79
493,38
1976,84
1329,273
1007,259
1437,72
33,282
924,224
1169,28
939,209
1696,188
870,109
873,151
1948,143
1717,247
690,178
454,167
1574,198
1298,263
1454,281
356,9
972,278
1737,81
1145,169
1773,263
1902,148
138,52
1222,160
215,6
932,61
1763,218
990,268
164,189
921,168
502,184
1710,99
97,135
1659,282
666,63
960,281
738,168
845,294
303,11
349,127
1252,160
1802,38
814,163
1270,214
1223,102
1281,43
37,242
1420,158
914,286
955,287
435,251
1092,292
1133,64
164,202
1284,233
761,192
1774,97
948,284
277,79
874,69
544,194
227,258
772,58
906,58
1112,126
1976,231
1217,179
587,12
1184,2
1624,274
1068,56
1610,110
1202,56
333,132
1647,177
516,253
1550,244
1691,220
309,189
1438,3
557,25
1575,274
1052,233
45,79
886,200
1214,2
517,74
1730,296
1031,295
1265,233
1056,59
216,82
1589,293
1174,51
207,262
1943,296
1776,119
1538,247
1067,254
443,17
792,134
85,272
575,136
1471,193
1061,295
1350,132
1336,234
1718,299
560,13
1482,59
890,184
427,157
339,273
573,211
922,136
163,84
853,265
1880,68
1780,130
971,257
1172,18
1089,249
137,31
1584,191
1195,150
1859,130
904,203
265,216
168,283
369,273
1255,137
121,208
1502,14
1023,16
1331,132
1947,135
1102,80
582,44
1748,191
1472,256
1324,129
840,16
1692,30
575,270
1084,147
547,208
982,136
1620,127
1680,141
1713,89
348,227
1005,268
1146,207
1743,197
53,50
917,155
1407,19
347,39
204,219
1935,138
1283,212
121,221
1863,235
982,257
1620,248
1116,220
747,94
1826,87
1881,23
1597,264
53,171
958,277
1784,90
1091,163
1231,143
1916,17
1846,187
1065,147
1863,127
1240,148
674,225
338,276
1405,215
1551,269
1317,102
824,169
777,94
956,96
1849,84
1446,108
1286,92
1318,44
1337,57
757,236
132,184
1835,41
1573,270
453,10
580,51
169,251
318,51
34,63
172,256
1892,23
1333,288
340,69
372,287
1492,52
430,228
1409,54
1362,208
710,282
757,128
333,295
228,13
1964,276
434,118
953,188
1999,270
175,123
1341,41
427,78
1547,109
1318,286
1781,47
1015,285
13,246
539,292
1406,106
1631,224
1966,214
1080,121
1515,49
399,137
110,34
1894,45
672,3
228,255
1642,9
1922,292
525,249
235,150
1589,119
923,295
422,242
1762,47
793,185
1200,14
272,190
420,88
910,181
1922,184
304,142
1369,237
538,80
1322,125
1033,22
1630,12
749,263
1413,243
1413,14
191,201
573,266
1977,56
58,86
1390,296
1968,236
1678,174
1075,140
852,68
926,17
628,94
1137,200
1049,87
999,266
1153,181
809,142
1375,28
561,40
230,206
753,210
968,135
524,158
940,73
1669,182
1958,56
359,27
1123,194
204,153
493,27
162,156
1843,254
1662,179
1865,13
547,263
368,32
954,92
885,258
362,217
1666,69
1220,248
1146,33
1775,241
1090,138
1021,267
88,99
1208,93
1194,195
979,41
1970,187
706,148
847,87
384,97
21,45
12,225
342,100
1636,18
1696,69
1553,20
815,54
1282,200
248,172
597,97
1065,202
387,287
354,110
13,46
935,92
343,217
1074,170
1597,211
1872,150
475,107
1691,75
53,118
1104,278
597,218
234,166
1777,263
495,170
660,274
701,46
1680,101
1719,29
805,103
1636,260
1140,93
1990,263
419,296
1337,112
1249,265
55,19
46,236
555,113
458,180
67,295
1347,278
1806,38
543,224
1701,281
648,11
331,75
647,52
1557,273
435,132
187,67
1166,122
1037,237
44,18
1205,50
398,250
379,8
1103,39
1559,53
1719,42
1256,281
879,294
731,167
901,53
1228,219
777,283
1080,55
796,296
4,67
1836,38
270,186
652,288
1510,282
1834,113
115,19
161,135
1966,40
1837,155
689,291
1193,53
515,138
804,12
124,24
1552,171
374,135
1917,269
1614,231
1434,300
1156,292
633,251
397,240
707,200
1343,118
897,297
1334,298
952,4
1984,151
1232,287
712,251
693,9
1947,3
1993,119
871,15
1547,69
108,258
130,17
1899,228
80,159
1186,292
1563,13
1301,13
1741,285
332,151
1144,66
712,143
101,218
142,27
697,249
769,125
917,23
1095,29
1912,288
374,269
1824,175
910,249
225,146
1947,16
1121,203
1602,247
1729,288
1963,226
1118,134
378,95
980,200
1888,52
1181,190
107,275
704,36
1662,5
1870,183
98,226
753,157
868,144
968,82
128,105
577,160
972,201
1641,296
1588,204
1118,255
366,162
1181,82
1139,85
220,44
1997,79
1768,256
808,214
1798,135
301,154
628,283
1280,209
1789,86
861,225
1277,140
1148,26
690,114
206,1
1849,73
1859,266
940,262
692,160
1430,89
141,286
81,6
208,47
1247,153
1140,27
1085,91
226,101
1613,210
1833,250
1786,138
1213,276
421,47
151,186
51,248
385,124
35,240
324,114
1372,40
1187,223
125,170
1333,48
358,112
1208,282
1987,20
657,179
335,128
1307,32
770,56
1620,263
1840,266
1936,203
117,171
714,161
62,235
1361,268
1765,92
125,291
1448,156
1704,82
620,4
1015,274
145,125
1876,44
1320,92
888,169
1300,113
936,102
284,176
432,74
592,63
1161,220
1973,98
209,2
1923,277
1441,274
1293,110
1408,60
1735,226
1485,280
1034,115
483,241
1550,180
20,251
636,254
689,117
675,182
1973,219
1293,231
1568,170
186,139
709,180
131,203
1848,224
404,69
915,56
122,154
763,187
207,198
174,21
771,11
691,18
1568,291
520,136
492,74
1452,116
1658,221
1663,299
1501,237
152,154
1239,237
358,259
91,144
586,86
1595,57
170,144
896,19
1276,11
142,82
1556,294
1630,243
744,150
1382,178
205,138
716,88
875,81
503,209
1852,63
1389,73
556,72
850,24
43,224
1579,170
1204,27
1672,132
1028,30
1174,121
329,29
1044,11
903,35
1880,17
1651,194
1167,81
1898,300
360,281
1172,196
1824,122
1736,238
487,93
179,206
1117,260
198,219
520,270
376,262
1771,232
1193,255
40,47
91,278
1352,19
1706,251
1002,135
1310,251
1065,191
762,153
1909,58
128,281
764,199
1363,33
590,46
213,96
540,225
667,266
1178,253
1090,140
89,60
1861,17
363,40
192,158
467,97
1735,26
1416,17
636,54
1393,33
1828,190
1654,74
135,297
1981,203
1814,26
570,225
759,161
1442,154
74,58
327,238
1863,184
541,167
431,295
357,117
618,158
1564,265
1853,139
1113,100
53,120
268,8
1247,100
1467,103
1668,93
680,218
1525,44
1624,23
60,15
1904,77
305,48
1733,195
618,279
1872,273
1655,275
1332,265
1335,270
1354,283
1032,269
932,65
412,295
1876,99
351,285
1512,88
282,185
1631,39
865,277
1534,106
983,3
110,78
1624,265
1161,275
1813,201
624,299
335,196
522,59
1513,168
538,3
1966,150
978,9
1621,115
1318,114
1491,42
1013,3
1945,212
448,194
379,131
1177,111
134,300
1548,283
353,78
105,13
36,142
1027,288
545,19
416,134
1054,125
911,113
1219,229
1100,12
1760,287
973,173
758,248
1547,179
1836,53
895,253
707,202
1660,56
397,13
1507,228
170,199
684,191
427,269
1547,300
1908,279
1908,50
1412,112
779,199
80,161
1191,143
1562,56
1722,8
1817,282
320,35
237,266
686,92
1470,174
662,149
607,213
767,202
500,87
1749,3
970,265
679,89
780,141
1785,185
21,89
1652,70
1688,252
1206,249
265,220
991,95
1352,74
42,148
1773,67
787,36
1926,80
1585,16
1998,185
341,215
1065,246
1301,257
1805,19
51,116
1271,85
577,162
1000,265
637,213
711,162
1468,141
1247,142
1183,157
498,54
369,169
630,210
271,277
1169,195
1060,208
1972,24
764,146
218,121
1599,193
281,177
1932,73
1639,265
1319,260
1608,134
460,270
854,160
1203,85
1423,88
1106,152
1395,26
